STT,Thong_Tin,Label
153,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng My Chat Translator khỏi điện thoại.,Thong_Tin_Trung_Tam
154,Ứng dụng WiFi Unlock Password Pro X đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
155,Trung tâm Quản trị Hệ thống thông báo ứng dụng Pulse App - Heart Rate Monitor là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
156,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng Bus - Metrolis 2021 có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
157,"Theo Trung tâm Quản trị Hệ thống, ứng dụng Pony Video Chat-Live Stream nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
158,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng Video & Photo Recovery Manager 2 khỏi điện thoại.,Thong_Tin_Trung_Tam
159,Ứng dụng Free Translator Photo đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
160,Trung tâm Quản trị Hệ thống thông báo ứng dụng Zodiac : Hand là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
161,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng Быстрые кредиты 247 có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
162,"Theo Trung tâm Quản trị Hệ thống, ứng dụng Locker Tool nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
163,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng Ludo Game Classic khỏi điện thoại.,Thong_Tin_Trung_Tam
164,Ứng dụng Fitness Trainer đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
165,Trung tâm Quản trị Hệ thống thông báo ứng dụng Fingerprint Changer là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
166,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng Loca - Find Location có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
167,"Theo Trung tâm Quản trị Hệ thống, ứng dụng ClipBuddy nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
168,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng Call Recoder Pro khỏi điện thoại.,Thong_Tin_Trung_Tam
169,Ứng dụng Easy TV Show đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
170,Trung tâm Quản trị Hệ thống thông báo ứng dụng Vector arts là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
171,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng Instant Speech Translation có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
172,"Theo Trung tâm Quản trị Hệ thống, ứng dụng Qibla correct Quran Coran Koran nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
173,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng Ludo Speak v2.0 khỏi điện thoại.,Thong_Tin_Trung_Tam
174,Ứng dụng Racers Car Driver đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
175,Trung tâm Quản trị Hệ thống thông báo ứng dụng Dating App - Sweet Meet là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
176,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng Battery Live Wallpaper 4K có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
177,"Theo Trung tâm Quản trị Hệ thống, ứng dụng Slime Simulator nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
178,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng R Circle - Location Finder khỏi điện thoại.,Thong_Tin_Trung_Tam
179,Ứng dụng Heart Rate Pro Health Monitor đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
180,Trung tâm Quản trị Hệ thống thông báo ứng dụng Keyboard Themes là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
181,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng TagsContact có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
182,"Theo Trung tâm Quản trị Hệ thống, ứng dụng Locatoria - Find Location nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
183,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng What’s Me Sticker khỏi điện thoại.,Thong_Tin_Trung_Tam
184,Ứng dụng Ela-Salaty: Muslim Prayer Times & Qibla Direction đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
185,Trung tâm Quản trị Hệ thống thông báo ứng dụng GetContacter là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
186,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng Amazing Video Editor có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
187,"Theo Trung tâm Quản trị Hệ thống, ứng dụng Qibla Compass nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
188,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng Photo Lab khỏi điện thoại.,Thong_Tin_Trung_Tam
189,Ứng dụng Safe Lock đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
190,Trung tâm Quản trị Hệ thống thông báo ứng dụng Soul Scanner - Check Your là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
191,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng AR Phone Booster - Battery Saver có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
192,"Theo Trung tâm Quản trị Hệ thống, ứng dụng Heart Rhythm nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
193,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng CIAO - Live Video Chat khỏi điện thoại.,Thong_Tin_Trung_Tam
194,Ứng dụng English Arabic Translator direct đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
195,Trung tâm Quản trị Hệ thống thông báo ứng dụng Smart Spot Locator là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
196,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng Plant Camera Identifier có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
197,"Theo Trung tâm Quản trị Hệ thống, ứng dụng VPN Zone - Fast & Easy Proxy nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
198,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng CutCut Pro khỏi điện thoại.,Thong_Tin_Trung_Tam
199,Ứng dụng Color Call Changer đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
200,Trung tâm Quản trị Hệ thống thông báo ứng dụng 100% Projector for Mobile Phone là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
201,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng OFFRoaders - Survive có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
202,"Theo Trung tâm Quản trị Hệ thống, ứng dụng Squishy and Pop it nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
203,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng Forza H Mobile 4 Ultimate Edition khỏi điện thoại.,Thong_Tin_Trung_Tam
204,Ứng dụng Phone Finder by Clapping đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
205,Trung tâm Quản trị Hệ thống thông báo ứng dụng Keyboard: Virtual Projector App là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
206,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng FastPulse - Heart Rate Monitor có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
207,"Theo Trung tâm Quản trị Hệ thống, ứng dụng Bus Driving Simulator nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
208,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng Scanner Pro App: PDF Document khỏi điện thoại.,Thong_Tin_Trung_Tam
209,Ứng dụng Clap To Find My Phone đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
210,Trung tâm Quản trị Hệ thống thông báo ứng dụng Fingerprint Defender là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
211,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng QR Reader Pro có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
212,"Theo Trung tâm Quản trị Hệ thống, ứng dụng Screen Mirroring TV Cast nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
213,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng Lifeel - scan and test khỏi điện thoại.,Thong_Tin_Trung_Tam
214,Ứng dụng FX Keyboard đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
215,Trung tâm Quản trị Hệ thống thông báo ứng dụng Qibla Compass (Kaaba Locator) là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
216,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng Launcher iOS 15 có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
217,"Theo Trung tâm Quản trị Hệ thống, ứng dụng You Frame nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
218,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng Prookie-Cartoon Photo Editor khỏi điện thoại.,Thong_Tin_Trung_Tam
219,Ứng dụng Idle Gun Tycoou202anu202c đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
220,Trung tâm Quản trị Hệ thống thông báo ứng dụng Call Record Pro là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
221,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng Qibla Ultimate có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
222,"Theo Trung tâm Quản trị Hệ thống, ứng dụng Scanner App Scan Docs & Notes nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
223,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng Free Islamic Stickers 2021 khỏi điện thoại.,Thong_Tin_Trung_Tam
224,Ứng dụng Truck - RoudDrive Offroad đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
225,Trung tâm Quản trị Hệ thống thông báo ứng dụng Chat Translator All Messengers là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
226,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng QR Code Reader - Barcode Scanner có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
227,"Theo Trung tâm Quản trị Hệ thống, ứng dụng Piano Bot Easy Lessons nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
228,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng Hunt Contact khỏi điện thoại.,Thong_Tin_Trung_Tam
229,Ứng dụng Bag X-Ray 100% Scanner đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
230,Trung tâm Quản trị Hệ thống thông báo ứng dụng Recorder iCall là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
231,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng Icony có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
232,"Theo Trung tâm Quản trị Hệ thống, ứng dụng Phone Caller Screen 2021 nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
233,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng PikCho Editor app khỏi điện thoại.,Thong_Tin_Trung_Tam
234,Ứng dụng Horoscope : Fortune đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
235,Trung tâm Quản trị Hệ thống thông báo ứng dụng Translate It - Online App là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
236,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng Street Cars: pro Racing có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
237,"Theo Trung tâm Quản trị Hệ thống, ứng dụng Fitness Point nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
238,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng Mobile Things Finder khỏi điện thoại.,Thong_Tin_Trung_Tam
239,Ứng dụng Cinema Hall: Free HD Movies đã bị Trung tâm Quản trị Hệ thống đưa vào danh sách đen các phần mềm độc hại.,Thong_Tin_Trung_Tam
240,Trung tâm Quản trị Hệ thống thông báo ứng dụng Qibla AR Pro là một phần mềm mạo danh trên CH Play nhằm chiếm đoạt tài sản.,Thong_Tin_Trung_Tam
241,Trung tâm Quản trị Hệ thống cảnh báo người dùng về việc ứng dụng Proof-Caller có chứa mã độc lừa đảo.,Thong_Tin_Trung_Tam
242,"Theo Trung tâm Quản trị Hệ thống, ứng dụng Caller ID & Spam Blocker nằm trong danh sách nhiễm mã độc GriftHorse cần gỡ bỏ ngay lập tức.",Thong_Tin_Trung_Tam
243,Trung tâm Quản trị Hệ thống khuyến cáo giảng viên và sinh viên xóa khẩn cấp ứng dụng Heart Rate and Meal Tracker khỏi điện thoại.,Thong_Tin_Trung_Tam
