STT,Text,Labels
120,b) Nếu việc xin vắng thi có phép và xin thi cuối kỳ bổ sung được chấp thuận thì ĐVĐT chủ quản học phần có trách nhiệm tổ chức cho sinh viên thi bổ sung trong thời hạn 30 ngày kể từ ngày thi chính thức của học phần đó.,Quy_Che_Quy_Dinh
121,"c) Sinh viên không tham gia kỳ thi bổ sung do ĐVĐT tổ chức thì việc vắng thi có phép hết hiệu lực, nghĩa là sinh viên không đạt học phần này và phải đăng ký học lại học phần.",Quy_Che_Quy_Dinh
122,"d) Các trường hợp đặc biệt khác phải được Ban Giám hiệu xem xét, quyết định.",Quy_Che_Quy_Dinh
123,Điều 10: Nghỉ học tạm thời và bảo lưu kết quả học tập,Quy_Che_Quy_Dinh
124,Sinh viên được xin nghỉ học tạm thời và được bảo lưu kết quả đã học (nếu có) trong các trường hợp sau:,Quy_Che_Quy_Dinh
125,1. Được điều động vào lực lượng vũ trang;,Quy_Che_Quy_Dinh
126,"2. Được cơ quan có thẩm quyền điều động, đại diện quốc gia tham dự các kỳ thi, giải đấu quốc tế;",Quy_Che_Quy_Dinh
127,"3. Bị ốm, thai sản hoặc tai nạn phải điều trị thời gian dài có chứng nhận của cơ sở khám bệnh, chữa bệnh có thẩm quyền theo quy định của Bộ Y tế;",Quy_Che_Quy_Dinh
128,4. Vì lý do cá nhân khác. Các quy định đối với trường hợp này như sau:,Quy_Che_Quy_Dinh
129,"– Sinh viên đã học tối thiểu 1 học kỳ ở IUH và không thuộc các trường hợp bị kỷ luật, đang bị xem xét kỷ luật, buộc thôi học hoặc cảnh báo kết quả học tập lần 2.",Quy_Che_Quy_Dinh
130,– Sinh viên phải đạt điểm trung bình học lực tích lũy từ đầu khóa (ĐTBHLTL) không dưới 2.00 (theo thang điểm 4).,Quy_Che_Quy_Dinh
131,"– Nhà trường chỉ giải quyết cho sinh viên được nghỉ học tạm thời đối với các học kỳ chính và không áp dụng đối với học kỳ hè. Tại thời điểm xin nghỉ học tạm thời, sinh viên phải có đầy đủ điểm tổng kết các học phần đã học và thi cuối kỳ.",Quy_Che_Quy_Dinh
132,– Học phí của học kỳ xin nghỉ tạm thời (nếu có): Nếu sinh viên làm hồ sơ xin nghỉ tạm thời sau khi học kỳ đã diễn ra quá 30 ngày thì Nhà trường sẽ không giải quyết cho hoàn phí và rút phí; trường hợp ngược lại thì học phí sẽ được bảo lưu trong tài khoản công nợ của sinh viên.,Quy_Che_Quy_Dinh
133,"– Thời gian duyệt cho sinh viên nghỉ học tạm thời tính theo học kỳ, mỗi lần không vượt quá 6 tháng và không quá 2 lần cho toàn bộ khóa học. Để đảm bảo quyền lợi học tập và tốt nghiệp đúng hạn của sinh viên, Nhà trường chỉ giải quyết cho sinh viên được nghỉ học tạm thời trong thời gian học tập chính thức (quy định tại Bảng 1 của Quy chế này). Thời gian sinh viên nghỉ học tạm thời vì nhu cầu cá nhân được tính vào tổng thời gian học tập được quy định tại khoản 4 Điều 2 của Quy chế này.",Quy_Che_Quy_Dinh
134,Điều 11: Thôi học,Quy_Che_Quy_Dinh
135,"1. Sinh viên được xin thôi học vì lý do cá nhân, trừ trường hợp sinh viên đang bị kỷ luật hoặc xem xét buộc thôi học.",Quy_Che_Quy_Dinh
136,"2. Sinh viên đã có quyết định thôi học muốn quay trở lại Trường học phải dự tuyển đầu vào theo Quy chế Tuyển sinh hiện hành. Các trường hợp đặc biệt khác phải được Ban Giám hiệu xem xét, quyết định.",Quy_Che_Quy_Dinh
137,Điều 12: Cảnh báo kết quả học tập và buộc thôi học,Quy_Che_Quy_Dinh
138,"1. Cảnh báo kết quả học tập (gọi tắt là Cảnh báo học tập) được thực hiện sau mỗi học kỳ chính, nhằm giúp cho sinh viên có kết quả học tập kém biết và lập phương án học tập thích hợp để có thể tốt nghiệp trong thời hạn học tập cho phép của CTĐT. Việc cảnh báo học tập đối với sinh viên dựa trên một trong các trường hợp sau:",Quy_Che_Quy_Dinh
139,"a) Tổng số tín chỉ không đạt trong học kỳ vượt quá 50% khối lượng đã đăng ký học trong học kỳ, hoặc tổng số tín chỉ nợ từ đầu khóa học vượt quá 24 tín chỉ;",Quy_Che_Quy_Dinh
140,"b) ĐTBHL của học kỳ đạt dưới 0.80 đối với học kỳ đầu của khóa học, dưới 1.00 đối với các học kỳ tiếp theo;",Quy_Che_Quy_Dinh
141,"c) ĐTBHLTL đạt dưới 1.20 đối với sinh viên trình độ năm thứ nhất, dưới 1.40 đối với sinh viên trình độ năm thứ hai, dưới 1.60 đối với sinh viên trình độ năm thứ ba, hoặc dưới 1.80 đối với sinh viên trình độ các năm tiếp theo và cuối khóa.",Quy_Che_Quy_Dinh
142,"2. Sau mỗi học kỳ chính, Nhà trường sẽ ra quyết định buộc thôi học đối với những sinh viên thuộc một trong các trường hợp sau:",Quy_Che_Quy_Dinh
143,a) Bị cảnh báo học tập quá 2 lần liên tiếp trong một khóa học;,Quy_Che_Quy_Dinh
144,"b) Đã hết thời gian đào tạo tối đa, sinh viên vẫn chưa hội đủ điều kiện để tốt nghiệp;",Quy_Che_Quy_Dinh
145,c) Tự ý bỏ học từ 2 học kỳ chính hoặc không đăng ký học phần từ 2 học kỳ chính trong thời gian đào tạo chính khóa;,Quy_Che_Quy_Dinh
146,d) Nghỉ học tạm thời quá thời hạn cho phép: Từ 2 học kỳ chính đối với sinh viên loại hình đào tạo văn bằng 1; Từ 1 học kỳ chính đối với sinh viên loại hình đào tạo liên thông;,Quy_Che_Quy_Dinh
147,e) Vi phạm kỷ luật ở mức buộc thôi học.,Quy_Che_Quy_Dinh
148,"3. Chậm nhất một tháng sau khi sinh viên có quyết định buộc thôi học, Phòng Công tác chính trị và Hỗ trợ sinh viên gửi thông báo về địa phương, nơi sinh viên đăng ký thường trú.",Quy_Che_Quy_Dinh
149,"Điều 13: Chuyển trường, chuyển ngành, chuyển chương trình và hình thức đào tạo, chuyển cơ sở học tập",Quy_Che_Quy_Dinh
150,1. Chuyển trường,Quy_Che_Quy_Dinh
151,Sinh viên được xem xét chuyển đến học trường khác khi có đủ các điều kiện sau:,Quy_Che_Quy_Dinh
152,"a) Không đang là sinh viên trình độ năm thứ nhất hoặc năm cuối khóa (tính theo thời gian học tập chính khóa), không thuộc diện bị xem xét buộc thôi học, không đang trong thời gian bị kỷ luật từ cảnh cáo trở lên và còn đủ thời gian học tập theo quy định tại khoản 4 Điều 2 của Quy chế này;",Quy_Che_Quy_Dinh
153,"b) Sinh viên đạt điều kiện trúng tuyển của chương trình, ngành đào tạo cùng khóa tuyển sinh tại trường chuyển đến;",Quy_Che_Quy_Dinh
154,"c) Trường chuyển đến có đủ các điều kiện bảo đảm chất lượng đào tạo, chưa vượt quá năng lực đào tạo đối với chương trình, ngành đào tạo đó theo quy định hiện hành của Bộ Giáo dục và Đào tạo;",Quy_Che_Quy_Dinh
155,d) Được sự đồng ý của Hiệu trưởng trường xin chuyển đi và trường xin chuyển đến;,Quy_Che_Quy_Dinh
156,"e) Đối với sinh viên từ trường khác chuyển đến IUH, Nhà trường dựa vào kết quả học tập của sinh viên đã tích lũy để xem xét công nhận kết quả học tập cho các học phần tương ứng trong CTĐT.",Quy_Che_Quy_Dinh
157,2. Chuyển ngành đào tạo,Quy_Che_Quy_Dinh
158,a) Sinh viên được xem xét chuyển sang học một ngành đào tạo khác khi có đủ các điều kiện sau:,Quy_Che_Quy_Dinh
159,"– Không đang là sinh viên trình độ năm thứ nhất hoặc năm cuối khóa (tính theo thời gian học tập chính khóa), không thuộc diện bị xem xét buộc thôi học hoặc bị kỷ luật từ cảnh cáo trở lên và còn đủ thời gian học tập theo quy định tại khoản 4 Điều 2 của Quy chế này;",Quy_Che_Quy_Dinh
160,"– Có kết quả xét tuyển đầu vào không thấp hơn điểm trúng tuyển của ngành xin chuyển đến và cùng năm tuyển sinh của bậc, hệ đào tạo tương ứng;",Quy_Che_Quy_Dinh
161,– Được sự đồng ý của ĐVĐT chuyển đến và chuyển đi.,Quy_Che_Quy_Dinh
162,b) Thời gian được phép xin chuyển ngành:,Quy_Che_Quy_Dinh
163,– Chuyển ngành theo nhu cầu cá nhân: sinh viên được xin chuyển ngành đào tạo sau khi có kết quả học tập từ năm thứ nhất trở đi. Sinh viên liên hệ Phòng Đào tạo để làm hồ sơ chuyển ngành theo quy định của Nhà trường;,Quy_Che_Quy_Dinh
164,"– Đối với trường hợp tách ngành, chuyên ngành trong cùng ngành/nhóm ngành, (còn gọi là chuyển ngành tập thể) cho sinh viên trong cùng đợt tuyển sinh thì thời điểm tách ngành, chuyên ngành do ĐVĐT đề xuất Phòng Đào tạo trình Ban Giám hiệu phê duyệt.",Quy_Che_Quy_Dinh
165,"c) Sinh viên chỉ được xét chuyển ngành học một lần trong suốt khóa học. Khi được chấp thuận chuyển sang ngành mới thì sinh viên được xét chuyển điểm các học phần có nội dung, khối lượng kiến thức tương đương. Thời hạn học tập tối đa của sinh viên được tính theo thời hạn học tập của ngành chuyển đến.",Quy_Che_Quy_Dinh
166,3. Chuyển chương trình đào tạo và hình thức đào tạo,Quy_Che_Quy_Dinh
167,"a) Sinh viên CTĐT chuẩn (CTĐT đại trà) có thể xin chuyển sang CTĐT tăng cường tiếng Anh/chất lượng cao/tiên tiến của Trường nếu thỏa mãn các điều kiện quy định tại điểm a, khoản 2 Điều này. Sinh viên CTĐT tăng cường tiếng Anh/chất lượng cao/tiên tiến không được xin chuyển sang CTĐT đại trà của Trường. Việc xin chuyển CTĐT chỉ được giải quyết từ học kỳ thứ hai của khóa học;",Quy_Che_Quy_Dinh
168,b) Sinh viên được xem xét chuyển từ đào tạo theo hình thức chính quy sang hình thức vừa làm vừa học hoặc đào tạo từ xa nếu còn đủ thời gian học tập theo quy định tại khoản 4 Điều 2 của Quy chế này đối với hình thức chuyển đến.,Quy_Che_Quy_Dinh
169,4. Chuyển cơ sở học tập,Quy_Che_Quy_Dinh
170,"a) Sinh viên trúng tuyển đầu vào tại các Phân hiệu, Cơ sở của Trường theo chương trình 1+3 hoặc 2+2, sau khi kết thúc năm học thứ nhất (đối với chương trình 1+3) hoặc kết thúc năm học thứ hai (đối với chương trình 2+2) sẽ được Nhà trường cho phép chuyển về Trụ sở chính theo đúng chương trình đào tạo, ngành đào tạo cùng khóa tuyển sinh tại Trụ sở chính của Trường theo đề án tuyển sinh đã được công bố. Phòng Đào tạo và lãnh đạo Phân hiệu, Cơ sở chịu trách nhiệm tham mưu và thực hiện các thủ tục chuyển cơ sở học tập cho sinh viên;",Quy_Che_Quy_Dinh
171,"b) Trong các trường hợp khác, việc chuyển cơ sở học tập sẽ do Hiệu trưởng xem xét và quyết định.",Quy_Che_Quy_Dinh
172,Điều 14: Tiếp tục học lại và gia hạn thời gian học tập,Quy_Che_Quy_Dinh
173,1. Tiếp tục học tập trở lại,Quy_Che_Quy_Dinh
174,Sinh viên thuộc một trong các trường hợp sau được xem xét cho tiếp tục học tập trở lại:,Quy_Che_Quy_Dinh
175,a) Nghỉ học tạm thời theo quy định tại Điều 10 của Quy chế này;,Quy_Che_Quy_Dinh
176,b) Sau khi hết hạn đình chỉ do vi phạm kỷ luật nhưng vẫn còn trong thời gian học tập theo quy định tại khoản 4 Điều 2 của Quy chế này;,Quy_Che_Quy_Dinh
177,"c) Sinh viên muốn tiếp tục học trở lại phải nộp đơn cho ĐVĐT kiểm tra, xác nhận và chuyển về Phòng Đào tạo trình Ban Giám hiệu phê duyệt chậm nhất một tháng trước khi bắt đầu học kỳ mới;",Quy_Che_Quy_Dinh
